department_descr,product_group_descr,product_module_descr,rating_avg,rating_normalized
DRY GROCERY,VEGETABLES AND GRAINS - DRIED,BEANS-DRY,3.38801261829653,0.117949448166841
DRY GROCERY,VEGETABLES AND GRAINS - DRIED,PEAS & LENTILS & CORN - DRY,3.38801261829653,0.117949448166841
DRY GROCERY,VEGETABLES AND GRAINS - DRIED,BARLEY-DRY,3.38801261829653,0.117949448166841
DRY GROCERY,VEGETABLES AND GRAINS - DRIED,RICE - PACKAGED AND BULK,3.38801261829653,0.117949448166841
DRY GROCERY,VEGETABLES AND GRAINS - DRIED,RICE - INSTANT,3.38801261829653,0.117949448166841
DRY GROCERY,VEGETABLES AND GRAINS - DRIED,TAPIOCA - PURE,3.38801261829653,0.117949448166841
DRY GROCERY,VEGETABLES AND GRAINS - DRIED,PERISHABLE DRIED VEGETABLE,3.38801261829653,0.117949448166841
DRY GROCERY,VEGETABLES AND GRAINS - DRIED,GRAIN - REMAINING,3.38801261829653,0.117949448166841
DAIRY,EGGS,PERISHABLE EGG,3.74158415841584,0.21400020491079
DAIRY,EGGS,EGGS-FRESH,3.74158415841584,0.21400020491079
GENERAL MERCHANDISE,"HOUSEWARES, APPLIANCES",MICROWAVE OVEN APPLIANCE,6.19348054679285,0.880078994741825
GENERAL MERCHANDISE,"HOUSEWARES, APPLIANCES",REFRIGERATOR AND FREEZER APPLIANCE,6.19348054679285,0.880078994741825
GENERAL MERCHANDISE,"HOUSEWARES, APPLIANCES",BURNER AND RANGE APPLIANCE,6.19348054679285,0.880078994741825
GENERAL MERCHANDISE,MEDICATIONS/REMEDIES/HEALTH AIDS,EYEGLASS ACCESSORIES,5.72066458982347,0.751634464245398
HEALTH & BEAUTY CARE,FEMININE HYGIENE,FEMININE HYGIENE-DOUCHES,4.56435643564356,0.437513386511879
HEALTH & BEAUTY CARE,FEMININE HYGIENE,FEMININE HYGIENE-DEODORANT SPRAYS,4.56435643564356,0.437513386511879
HEALTH & BEAUTY CARE,FEMININE HYGIENE,FEMININE HYGIENE-TOWELETTES,4.56435643564356,0.437513386511879
HEALTH & BEAUTY CARE,FEMININE HYGIENE,FEMININE HYGIENE-MISCELLANEOUS,4.56435643564356,0.437513386511879
HEALTH & BEAUTY CARE,SANITARY PROTECTION,SANITARY NAPKINS,4.56435643564356,0.437513386511879
HEALTH & BEAUTY CARE,SANITARY PROTECTION,TAMPONS,4.56435643564356,0.437513386511879
HEALTH & BEAUTY CARE,SANITARY PROTECTION,SANITARY BELTS AND PANTIES,4.56435643564356,0.437513386511879
GENERAL MERCHANDISE,TOYS & SPORTING GOODS,CAMPING & OUTDOOR EQUIPMENT,5.55674518201285,0.707104344089469
GENERAL MERCHANDISE,TOYS & SPORTING GOODS,FISHING EQUIPMENT,5.55674518201285,0.707104344089469
GENERAL MERCHANDISE,TOYS & SPORTING GOODS,HUNTING EQUIPMENT,5.55674518201285,0.707104344089469
GENERAL MERCHANDISE,"FLORAL, GARDENING",REFERENCE CARD FLORAL,5.446088794926,0.677043582653025
GENERAL MERCHANDISE,"FLORAL, GARDENING",FLOWER AND PLANT ARTIFICIAL,5.446088794926,0.677043582653025
GENERAL MERCHANDISE,"FLORAL, GARDENING",PERISHABLE FLOWER PLANT ARTIFICIAL REAL,5.446088794926,0.677043582653025
GENERAL MERCHANDISE,"FLORAL, GARDENING","GARDEN, LAWN & PLANT SUPPLIES",5.446088794926,0.677043582653025
GENERAL MERCHANDISE,"FLORAL, GARDENING","GARDEN, LAWN & PLANT CHEMICALS & ADDITIVES",5.446088794926,0.677043582653025
GENERAL MERCHANDISE,"FLORAL, GARDENING",LAWN AND SOIL FERTILIZER AND TREATMENT,5.446088794926,0.677043582653025
GENERAL MERCHANDISE,"FLORAL, GARDENING",GRASS SEED,5.446088794926,0.677043582653025
HEALTH & BEAUTY CARE,FRAGRANCES - WOMEN,COLOGNE & PERFUME-WOMEN'S,6.38809034907598,0.93294642511469
HEALTH & BEAUTY CARE,FRAGRANCES - WOMEN,WOMEN'S GIFT SETS & SKIN CARE PACKAGES,6.38809034907598,0.93294642511469
FRESH PRODUCE,FRESH PRODUCE,REFERENCE CARD FRUITS,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,REFERENCE CARD VEGETABLES,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,PERISHABLE FRESH FRUIT,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,PERISHABLE PRECUT FRESH AND RFRGT FRT,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,PERISHABLE FRESH VEGETABLE AND HERB,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,PERISHABLE PRECUT FRESH AND RFRGT VGTBL,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,PERISHABLE SHELF STABLE FRUIT,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,PERISHABLE COCONUT,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH APPLES,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH SPROUTS,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH HERBS,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH MUSHROOMS,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH CARROTS,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH CAULIFLOWER,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH CELERY,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH CRANBERRIES,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH GARLIC,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH GRAPEFRUIT,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH FRUIT-REMAINING,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH KIWI,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH LETTUCE,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH VEGETABLES-REMAINING,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH ONIONS,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH ORANGES,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH POTATOES,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH RADISHES,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH SPINACH,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH STRAWBERRIES,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH TOMATOES,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,FRESH FLOWERS,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,RBC FRESH FRUIT,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,RBC PRECUT FRESH AND REFRIGERATED FRUIT,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,RBC FRESH VEGETABLE AND HERB,4.96080508474576,0.545212079521879
FRESH PRODUCE,FRESH PRODUCE,RBC PRECUT FRESH AND RFRGR VEGETABLE,4.96080508474576,0.545212079521879
PACKAGED MEAT,FRESH MEAT,PERISHABLE FRESH AND FROZEN MEAT,5.58057630736393,0.713578274721042
PACKAGED MEAT,FRESH MEAT,FRESH MEAT,5.58057630736393,0.713578274721042
NON-FOOD GROCERY,FRESHENERS AND DEODORIZERS,TOILET BOWL - DEODORIZERS,4.82640332640333,0.508700683293121
NON-FOOD GROCERY,FRESHENERS AND DEODORIZERS,AIR/SPECIALTY FRESHNERS - AEROSOL SPRAY & PUMP,4.82640332640333,0.508700683293121
NON-FOOD GROCERY,FRESHENERS AND DEODORIZERS,AIR/SPECIALTY FRESHENERS - SOLID,4.82640332640333,0.508700683293121
NON-FOOD GROCERY,FRESHENERS AND DEODORIZERS,AIR/SPECIALTY FRESHENERS - REMAINING,4.82640332640333,0.508700683293121
NON-FOOD GROCERY,FRESHENERS AND DEODORIZERS,RUG & ROOM DEODORIZERS,4.82640332640333,0.508700683293121
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,REFERENCE CARD MEAT,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,REFERENCE CARD POULTRY,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,REFERENCE CARD SEAFOOD,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,PERISHABLE FROZEN REFRIGERATED SEAFOOD,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,SEAFOOD - FISH - BREADED - FROZEN,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,SEAFOOD - SHRIMP - BREADED - FROZEN,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,SEAFOOD-CRAB-UNBREADED-FROZEN,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,SEAFOOD-REMAINING-BREADED-FROZEN,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,FROZEN MEAT - REMAINING,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,FROZEN POULTRY,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,SEAFOOD - SHRIMP - UNBREADED - FROZEN,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,SEAFOOD-FISH-UNBREADED-FROZEN,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,SEAFOOD-REMAINING-UNBREADED-FROZEN,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,FROZEN MEAT-BEEF STEAK,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,FROZEN MEAT - GROUND BEEF,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,FROZEN MEAT - PORK,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,FROZEN MEAT - SANDWICH STEAK,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,FROZEN MEAT - VEAL,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,RBC FROZEN AND REFRIGERATED SEAFOOD,4.43564356435644,0.402547425491251
FROZEN FOODS,UNPREP MEAT/POULTRY/SEAFOOD-FRZN,RBC FRESH AND FROZEN MEAT,4.43564356435644,0.402547425491251
FROZEN FOODS,PIZZA/SNACKS/HORS DOEURVES-FRZN,PERISHABLE PIZZA,3.61188118811881,0.178765274959234
FROZEN FOODS,PIZZA/SNACKS/HORS DOEURVES-FRZN,PERISHABLE PREPARED APPETIZER,3.61188118811881,0.178765274959234
FROZEN FOODS,PIZZA/SNACKS/HORS DOEURVES-FRZN,FROZEN/REFRIGERATED HORS D' OEUVRES & SNACKS,3.61188118811881,0.178765274959234
FROZEN FOODS,PIZZA/SNACKS/HORS DOEURVES-FRZN,PIZZA-FROZEN,3.61188118811881,0.178765274959234
FROZEN FOODS,PIZZA/SNACKS/HORS DOEURVES-FRZN,PIZZA CRUST-FROZEN,3.61188118811881,0.178765274959234
FROZEN FOODS,PIZZA/SNACKS/HORS DOEURVES-FRZN,RBC PIZZA,3.61188118811881,0.178765274959234
FROZEN FOODS,PIZZA/SNACKS/HORS DOEURVES-FRZN,RBC PREPARED APPETIZER,3.61188118811881,0.178765274959234
FROZEN FOODS,VEGETABLES-FROZEN,PERISHABLE FROZEN RFRGR FRESH SPCLT PT,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,PERISHABLE FROZEN REFRIGERATED VGTBL,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,VEGETABLES - CORN ON THE COB - FROZEN,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,VEGETABLES -IN PASTRY - FROZEN,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,VEGETABLES - PEAS - FROZEN,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,VEGETABLES - CORN - FROZEN,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,VEGETABLES-GREEN BEANS-FROZEN,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,VEGETABLES - POTATOES - FROZEN/REFRIGERATED,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,VEGETABLES - BREADED - FROZEN,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,VEGETABLES - REMAINING - FROZEN,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,VEGETABLES - MUSHROOMS - BREADED - FROZEN,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,VEGETABLES - ONIONS - BREADED - FROZEN,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,VEGETABLES-IN SAUCE-FROZEN,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,VEGETABLES - MIXED - FROZEN,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,VEGETABLES - BROCCOLI - FROZEN,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,VEGETABLES - CARROTS - FROZEN,3.13768115942029,0.0499447494465599
FROZEN FOODS,VEGETABLES-FROZEN,VEGETABLES - LIMA BEANS - FROZEN,3.13768115942029,0.0499447494465599
GENERAL MERCHANDISE,GRT CARDS/PARTY NEEDS/NOVELTIES,EGG COLORING KITS/DYE,5.19979402677652,0.610135485765898
GENERAL MERCHANDISE,GRT CARDS/PARTY NEEDS/NOVELTIES,CANDLES,5.19979402677652,0.610135485765898
GENERAL MERCHANDISE,GRT CARDS/PARTY NEEDS/NOVELTIES,CANDLE HOLDER AND ACCESSORY,5.19979402677652,0.610135485765898
GENERAL MERCHANDISE,GRT CARDS/PARTY NEEDS/NOVELTIES,INCENSE,5.19979402677652,0.610135485765898
GENERAL MERCHANDISE,GRT CARDS/PARTY NEEDS/NOVELTIES,CANDLES & CANDLE HOLDERS,5.19979402677652,0.610135485765898
GENERAL MERCHANDISE,GRT CARDS/PARTY NEEDS/NOVELTIES,DECORATIONS - PARTY,5.19979402677652,0.610135485765898
GENERAL MERCHANDISE,GRT CARDS/PARTY NEEDS/NOVELTIES,HOLIDAY NOVELTIES,5.19979402677652,0.610135485765898
GENERAL MERCHANDISE,GRT CARDS/PARTY NEEDS/NOVELTIES,CARDS-GREETING,5.19979402677652,0.610135485765898
GENERAL MERCHANDISE,GRT CARDS/PARTY NEEDS/NOVELTIES,TAGS AND BOWS,5.19979402677652,0.610135485765898
GENERAL MERCHANDISE,GRT CARDS/PARTY NEEDS/NOVELTIES,PARTY GOODS AND FAVORS,5.19979402677652,0.610135485765898
GENERAL MERCHANDISE,GRT CARDS/PARTY NEEDS/NOVELTIES,GIFT WRAP,5.19979402677652,0.610135485765898
HEALTH & BEAUTY CARE,GROOMING AIDS,FALSE NAIL AND NAIL DECORATION,5.55741127348643,0.707285293580134
HEALTH & BEAUTY CARE,GROOMING AIDS,HAIR CARE AND FASHION ACCESSORY,5.55741127348643,0.707285293580134
HEALTH & BEAUTY CARE,GROOMING AIDS,COSMETIC AND NAIL GROOMING ACCESSORY,5.55741127348643,0.707285293580134
HEALTH & BEAUTY CARE,GROOMING AIDS,SPONGES - CLEANSING - PERSONAL,5.55741127348643,0.707285293580134
HEALTH & BEAUTY CARE,GROOMING AIDS,SPONGES - PERSONAL,5.55741127348643,0.707285293580134
HEALTH & BEAUTY CARE,GROOMING AIDS,MAKE UP MIRRORS,5.55741127348643,0.707285293580134
HEALTH & BEAUTY CARE,GROOMING AIDS,COSMETICS - NONCOTTON APLCTRS/PUFFS/ETC.,5.55741127348643,0.707285293580134
HEALTH & BEAUTY CARE,GROOMING AIDS,MANICURING NEEDS,5.55741127348643,0.707285293580134
HEALTH & BEAUTY CARE,GROOMING AIDS,COSMETIC & TRAVEL ACCESSORIES,5.55741127348643,0.707285293580134
HEALTH & BEAUTY CARE,GROOMING AIDS,COSMETICS - APPLICATOR BRUSHES,5.55741127348643,0.707285293580134
HEALTH & BEAUTY CARE,GROOMING AIDS,HAIR ACCESSORIES,5.55741127348643,0.707285293580134
HEALTH & BEAUTY CARE,GROOMING AIDS,HAIR NETS & CAPS,5.55741127348643,0.707285293580134
HEALTH & BEAUTY CARE,GROOMING AIDS,COMBS & BRUSHES,5.55741127348643,0.707285293580134
HEALTH & BEAUTY CARE,GROOMING AIDS,TWEEZERS,5.55741127348643,0.707285293580134
HEALTH & BEAUTY CARE,GROOMING AIDS,HAIR GROOMING AIDS,5.55741127348643,0.707285293580134
HEALTH & BEAUTY CARE,HAIR CARE,SHAMPOO-AEROSOL/ LIQUID/ LOTION/ POWDER,6.14507772020725,0.866929949656002
HEALTH & BEAUTY CARE,HAIR CARE,CREME RINSES & CONDITIONERS,6.14507772020725,0.866929949656002
HEALTH & BEAUTY CARE,HAIR CARE,WAVE SETTING PRODUCTS,6.14507772020725,0.866929949656002
HEALTH & BEAUTY CARE,HAIR CARE,HAIR SPRAY - WOMEN'S,6.14507772020725,0.866929949656002
HEALTH & BEAUTY CARE,HAIR CARE,HAIR SPRAY - MEN'S,6.14507772020725,0.866929949656002
HEALTH & BEAUTY CARE,HAIR CARE,HOME PERMANENTS,6.14507772020725,0.866929949656002
HEALTH & BEAUTY CARE,HAIR CARE,HAIR COLORING - WOMEN'S,6.14507772020725,0.866929949656002
HEALTH & BEAUTY CARE,HAIR CARE,SHAMPOO-BARS/ CONCENTRATES/ AND CREAMS,6.14507772020725,0.866929949656002
HEALTH & BEAUTY CARE,HAIR CARE,HAIR PREPARATIONS - OTHER THAN MEN'S,6.14507772020725,0.866929949656002
HEALTH & BEAUTY CARE,HAIR CARE,HAIR PREPARATIONS-MEN'S,6.14507772020725,0.866929949656002
HEALTH & BEAUTY CARE,HAIR CARE,HAIR COLORING - MEN'S,6.14507772020725,0.866929949656002
HEALTH & BEAUTY CARE,HAIR CARE,SHAMPOO-COMBINATIONS,6.14507772020725,0.866929949656002
HEALTH & BEAUTY CARE,HAIR CARE,HAIR COLORING - COSTUME,6.14507772020725,0.866929949656002
HEALTH & BEAUTY CARE,HAIR CARE,HAIR GROWTH PRODUCT,6.14507772020725,0.866929949656002
GENERAL MERCHANDISE,"HARDWARE, TOOLS",STORAGE AND SPACE MANAGEMENT,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",TRASH AND RECYCLING BIN,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",SCENT HOLDER,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",BRUSHES-PAINTING,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",BUCKETS & PAILS,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",WASTEBASKETS & RECYCLING BINS,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",HOUSEHOLD ACCESSORIES,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",HARDWARE-ANCHORS & HANGERS,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",HARDWARE-NAILS & TACKS,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS","HARDWARE-NUTS, BOLTS & MISC. FASTENERS",4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",HARDWARE - LOCKS & LATCHES,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",HARDWARE-SCREWS,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",HOUSEHOLD REPAIR & MAINTENANCE PRODUCTS,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",SANDPAPER & ACCESSORIES,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",HARDWARE-TOOLS,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",PAINT,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",PAINTING AIDS,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",VARNISH & SHELLAC,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",HOUSEHOLD STORAGE BAGS,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HARDWARE, TOOLS",PLUMBING ACCESSORIES,4.23465346534654,0.347946732512887
GENERAL MERCHANDISE,"HOUSEWARES, APPLIANCES",HOUSEHOLD APPLIANCES,5.73584905660377,0.755759455539974
GENERAL MERCHANDISE,"HOUSEWARES, APPLIANCES",HEATER APPLIANCE,5.73584905660377,0.755759455539974
GENERAL MERCHANDISE,"HOUSEWARES, APPLIANCES",HUMIDIFIER AND VAPORIZER APPLIANCE,5.73584905660377,0.755759455539974
GENERAL MERCHANDISE,"HOUSEWARES, APPLIANCES",FAN AND CEILING FAN APPLIANCE,5.73584905660377,0.755759455539974
GENERAL MERCHANDISE,"HOUSEWARES, APPLIANCES",AIR PURIFIER CONDITIONER FURNACE FILTER,5.73584905660377,0.755759455539974
GENERAL MERCHANDISE,"HOUSEWARES, APPLIANCES",AIR CONDITIONER APPLIANCE,5.73584905660377,0.755759455539974
GENERAL MERCHANDISE,"HOUSEWARES, APPLIANCES",AIR PURIFIER AND CLEANER APPLIANCE,5.73584905660377,0.755759455539974
GENERAL MERCHANDISE,"HOSIERY, SOCKS",HOSIERY,5.06584362139918,0.573746703460878
GENERAL MERCHANDISE,"HOSIERY, SOCKS",SOCKS,5.06584362139918,0.573746703460878
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,AMMONIA,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,DISINFECTANTS,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,CLEANERS - DISINFECTANTS,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,TOILET BOWL - CLEANERS,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,CLEANERS-SEPTIC TANK,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,RUST REMOVERS,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,ABRASIVE CLEANSERS-POWDERED,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,ABRASIVE CLEANSERS-LIQUID,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,CLEANERS - WINDOW,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,CLEANERS-METAL,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,CLEANERS-PASTE & JELLY,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,CLEANERS-HUMIDIFIERS/VAPORIZERS,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,OVEN CLEANERS,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,CLEANERS - NON-DISINFECTANT,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,CLEANERS - POWDERS,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,CLEANERS - BATHROOM,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,UPHOLSTERY CLEANERS,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,RUG CLEANERS,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,FLOOR CARE-CLEANERS,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD CLEANERS,POOL AND SPA CHEMICALS AND TREATMENT,4.18712871287129,0.335036223828347
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,BATHROOM ACCESSORY,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,RBC HOME AND OUTDOOR WEATHER SUPPLY,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,LAUNDRY BAR SOAP,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,WATER SOFTENERS & CONDITIONERS,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,SALT-WATER SOFTENING,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,DRAIN PIPE OPENERS,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,SCOURING PADS,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,STEEL WOOL,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,POLISHES,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,SPONGES AND SQUEEGEES - HOUSEHOLD,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,FURNITURE POLISH,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,FLOOR CARE - WAXES,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,WAX REMOVER,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,VACUUM CLEANER BAGS & ACCESSORIES,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,SHELF PAPER & WALL COVERINGS,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,TOOTHPICKS,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,HOUSEHOLD OIL,4.2039603960396,0.339608695654121
NON-FOOD GROCERY,HOUSEHOLD SUPPLIES,BRUSHES-KITCHEN & SCRUB,4.2039603960396,0.339608695654121
